time,product,price,card_type,first_name,last_name,address,state,country
2019-09-04 07:10:48,Spice - Onion Powder Granulated,78.74,visa-electron,Ashlan,Dailly,15659 Macpherson Lane,GA,United States
2019-04-02 08:52:19,Cakes Assorted,72.85,jcb,Levey,Checchi,71 Gale Plaza,NV,United States
2019-12-12 08:59:35,Ecolab - Solid Fusion,29.98,maestro,Tawnya,Clearley,0 Pepper Wood Street,CA,United States
2019-10-24 05:44:19,Red Cod Fillets - 225g,48.53,jcb,Jessica,De Nisco,4 Fisk Place,GA,United States
2019-08-02 08:56:01,Gingerale - Diet - Schweppes,73.97,mastercard,Nissy,Vidyapin,767 Crowley Lane,IA,United States
2019-03-15 05:25:13,Jam - Raspberryjar,62.77,mastercard,Ami,Sewell,0 Rieder Point,MN,United States
2019-07-28 03:49:54,Nut - Chestnuts Whole,47.32,diners-club-enroute,Marshall,Pretor,895 Grayhawk Center,FL,United States
2019-03-01 18:23:46,Arrowroot,25.48,jcb,Rodie,Rizzardini,65 Prairieview Circle,VA,United States
2019-10-10 17:55:11,Grenadine,39.28,jcb,Cecilia,Spellar,9011 Waubesa Street,CA,United States
2020-01-02 10:36:03,Pie Shell - 5,71.2,jcb,Cale,Derycot,49380 Grover Park,PA,United States
2019-05-31 19:10:52,Brandy Cherry - Mcguinness,64.65,diners-club-enroute,Louisa,Scarrott,67 Pankratz Court,FL,United States
2019-06-20 18:52:26,Wine - Chenin Blanc K.w.v.,59.97,jcb,Caleb,Wharmby,19848 Calypso Pass,IL,United States
2019-10-05 06:47:51,Wine - Tribal Sauvignon,81.5,jcb,Chick,Ashley,09973 Oriole Crossing,CA,United States
2019-03-08 01:02:10,Energy Drink,59.1,jcb,Ailey,Chatin,8 Forest Run Alley,CA,United States
2019-09-25 10:38:54,Beer - Corona,55.33,jcb,Esme,Sackes,818 Ryan Road,CA,United States
2019-07-24 19:18:16,Lid - High Heat Super Clear,59.52,jcb,Alix,Pethybridge,64792 Loeprich Street,NC,United States
2019-05-25 06:09:17,Energy Drink,73.35,jcb,Rafa,Jerschke,93 Cody Lane,KY,United States
2019-11-25 02:03:48,Quail - Whole Bone - In,75.9,maestro,Michel,Bussons,0920 Main Point,CA,United States
2019-12-10 02:40:22,Lettuce - Baby Salad Greens,99.78,maestro,Katuscha,Lardez,76981 Delaware Parkway,AZ,United States
2020-01-01 16:31:59,Grapefruit - White,21.24,jcb,Ashton,Thorbon,30410 Huxley Drive,HI,United States
2019-09-13 08:53:08,Icecream - Dstk Cml And Fdg,71.98,jcb,Celene,Pass,1 Manley Way,NY,United States
2019-05-02 13:08:28,Compound - Rum,63.31,jcb,Giovanna,Somes,40661 Stoughton Center,WA,United States
2019-05-21 13:46:32,Wine - Barbera Alba Doc 2001,38.46,diners-club-us-ca,Costanza,Blockwell,369 Spohn Avenue,OH,United States
2019-08-30 03:16:01,Wine - Two Oceans Sauvignon,61.32,jcb,Rebecka,Massingham,8 Sheridan Court,CO,United States
2019-08-29 11:47:09,Stainless Steel Cleaner Vision,42.6,diners-club-international,Zack,Risso,7 Corben Alley,CA,United States
2019-10-08 09:08:25,Milk - Condensed,30.96,jcb,Alys,Harriss,6513 Barby Center,WI,United States
2019-07-27 03:50:21,Food Colouring - Orange,60.62,maestro,Mirabelle,Stileman,56179 Grayhawk Place,NV,United States
2019-09-14 12:22:45,Sun - Dried Tomatoes,95.7,jcb,Quinta,Duester,1 Sugar Drive,GA,United States
2019-07-28 14:53:56,Thyme - Lemon Fresh,87.37,jcb,Annnora,Bunton,3304 Debra Plaza,WY,United States
2019-09-02 21:33:45,Cherries - Maraschinojar,73.95,visa,Benita,Ferras,8 Valley Edge Way,TX,United States
2019-08-28 17:32:50,Garam Masala Powder,80.92,jcb,Jaclyn,Cabel,423 3rd Court,MN,United States
2019-05-07 23:53:28,Lettuce - Treviso,59.79,switch,Suellen,Jane,3067 Sommers Court,CA,United States
2020-01-09 11:42:22,Clam Nectar,78.91,instapayment,Rosalinda,Midner,896 Pepper Wood Center,PA,United States
2020-01-19 02:43:47,Oil - Grapeseed Oil,73.62,americanexpress,Gilbert,Gianni,46 Killdeer Terrace,MD,United States
2019-05-13 22:01:41,Pie Filling - Pumpkin,93.74,jcb,Cicily,Skryne,803 6th Parkway,NE,United States
2019-07-14 19:01:56,White Fish - Filets,40.3,jcb,Elwira,Linkin,598 Oak Valley Place,FL,United States
2019-11-17 04:41:29,Juice - Orange 1.89l,97.35,visa-electron,Mikel,Di Filippo,0 La Follette Parkway,TX,United States
2019-11-02 07:43:23,Beef - Rib Eye Aaa,86.32,maestro,Windham,Sarten,855 Blaine Pass,MN,United States
2019-11-08 22:33:22,Wine - Magnotta - Pinot Gris Sr,46.19,diners-club-carte-blanche,Ike,Keeri,289 Sheridan Circle,CA,United States
2019-11-18 12:44:32,Oil - Sunflower,85.23,maestro,Elvin,Daughtry,7468 Thierer Place,FL,United States
2019-03-30 05:17:27,Coconut - Shredded Unsweet,22.99,diners-club-carte-blanche,Ely,Burtwhistle,9 Banding Way,IL,United States
2019-06-26 03:17:37,Steamers White,25.68,diners-club-us-ca,Nehemiah,Ritter,94217 Meadow Ridge Pass,FL,United States
2020-01-09 08:32:50,Cake - Mini Potato Pancake,94.35,jcb,Vance,Grierson,5418 Loomis Terrace,IL,United States
2019-04-30 00:50:17,Plastic Wrap,78.29,jcb,Emmaline,Cirlos,34 Schlimgen Way,IA,United States
2019-05-02 19:05:53,Bread Base - Gold Formel,43.99,laser,Vassili,Helks,1 Fieldstone Hill,DC,United States
2019-07-04 21:33:46,Lettuce - Frisee,22.33,americanexpress,Hulda,Goncalo,58 Westend Park,KS,United States
2019-08-28 01:47:18,Syrup - Pancake,73.79,maestro,Harlen,Stephen,215 Summit Way,IN,United States
2019-12-23 01:07:31,Corn Kernels - Frozen,52.04,mastercard,Moe,Duerden,97148 Upham Hill,FL,United States
2019-10-25 01:58:59,Bread - Raisin Walnut Oval,30.38,laser,Troy,Kunzel,17 Eagan Crossing,TX,United States
2019-08-25 03:28:29,Bread - Wheat Baguette,61.76,visa-electron,Agnesse,Branigan,0 Nancy Hill,CA,United States
2019-02-04 22:59:14,Red Snapper - Fillet Skin On,67.44,jcb,Win,Rau,45 Stoughton Road,NE,United States
2019-04-13 08:28:54,General Purpose Trigger,55.18,jcb,Carver,Broke,79544 Bunting Hill,FL,United States
2019-11-03 00:54:49,Egg - Salad Premix,38.81,mastercard,Umeko,Coppin,0 Columbus Pass,AZ,United States
2019-02-22 10:33:52,Ice Cream Bar - Rolo Cone,64.98,diners-club-us-ca,Bonnee,Robelow,552 Kinsman Court,NC,United States
2019-06-08 03:34:50,Alize Red Passion,37.59,jcb,Shelden,Bramwell,6282 Lighthouse Bay Hill,FL,United States
2019-10-16 10:36:14,Potatoes - Idaho 100 Count,27.24,maestro,Eddie,Stubbert,349 Burning Wood Plaza,IN,United States
2019-12-19 10:13:11,Tea - Camomele,78.2,jcb,Thayne,Ormond,716 8th Way,TX,United States
2019-06-14 12:35:31,Cheese - Briedanish,60.37,visa-electron,Ethyl,Damant,12 Calypso Court,FL,United States
2019-03-26 10:48:59,Parsley Italian - Fresh,57.89,jcb,Lynelle,Ducham,46306 Kensington Lane,CO,United States
2019-11-14 07:19:30,Longos - Chicken Curried,27.3,china-unionpay,Merola,Langabeer,7747 Pawling Terrace,AZ,United States
2019-05-06 07:36:31,Tea Peppermint,89.18,jcb,Joleen,Pickersgill,8116 Towne Park,CO,United States
2019-10-07 02:59:17,Phyllo Dough,78.45,visa-electron,Doti,Dorrell,485 Manley Avenue,NY,United States
2019-07-14 01:42:44,Nut - Chestnuts Whole,77.68,jcb,Vale,Tadgell,3 Upham Parkway,NY,United States
2020-01-06 19:37:12,Potatoes - Yukon Gold 80 Ct,33.35,jcb,Conchita,Rodmell,78692 David Park,IN,United States
2019-09-28 01:57:26,Wine - Magnotta - Cab Sauv,78.76,jcb,Brooks,Kupis,0940 Dottie Avenue,NV,United States
2019-04-03 04:43:55,Wine - Chateauneuf Du Pape,34.21,diners-club-carte-blanche,Titus,Dyke,66 Golden Leaf Street,NY,United States
2019-10-03 02:42:46,Compound - Passion Fruit,63.93,china-unionpay,Taylor,Ivanishev,70 Hallows Parkway,AL,United States
2019-02-08 17:31:45,Ecolab - Hobart Washarm End Cap,53.74,laser,Evyn,Chanson,616 Havey Hill,NM,United States
2019-06-20 07:38:22,Cheese - Cheddar Mild,98.02,maestro,Benn,Fitzsymonds,30 Dottie Drive,FL,United States
2019-09-14 00:04:33,Pork - Tenderloin Fresh,37.35,visa-electron,Melesa,Ruffles,30784 Dexter Alley,CA,United States
2019-07-04 02:47:41,Cherries - Bing Canned,72.23,mastercard,Eleanora,Yarrell,20263 Monterey Plaza,WA,United States
2019-08-09 14:31:45,Milk 2% 500 Ml,39.9,china-unionpay,Ron,Bartels-Ellis,234 Canary Avenue,TX,United States
2019-07-29 20:31:32,Peas Snow,47.44,maestro,Agathe,Keene,3 Alpine Plaza,TN,United States
2019-08-06 10:30:30,Table Cloth 62x120 White,89.65,visa,Gwenette,Martin,967 Moland Parkway,CO,United States
2019-06-18 16:00:39,Tortillas - Flour 12,39.9,bankcard,Kit,Marco,79377 Hanson Terrace,FL,United States
2019-04-19 16:46:57,Smoked Paprika,71.85,switch,Basile,Lothean,233 Spaight Hill,TX,United States
2019-09-24 16:31:43,Oil - Canola,32.75,jcb,Elli,Minall,7287 Oxford Junction,FL,United States
2019-03-26 12:50:54,Lamb - Loin Trimmed Boneless,20.79,jcb,Shandy,Yanele,1 Prairie Rose Junction,HI,United States
2019-06-03 09:17:40,Oil - Olive,33.58,jcb,Currie,Moggach,27 Northport Park,LA,United States
2020-01-25 14:17:36,Napkin White - Starched,32.83,mastercard,Samson,Savage,92 Eagle Crest Hill,DC,United States
2019-04-02 06:12:21,Chilli Paste Hot Sambal Oelek,46.69,switch,Cathryn,Byrth,3 Dakota Lane,GA,United States
2019-03-14 09:12:07,Wine - Chablis 2003 Champs,56.47,jcb,Nealy,Edds,0569 Upham Terrace,TX,United States
2020-01-21 20:39:22,Ecolab - Mikroklene 4/4 L,83.81,jcb,Rod,Iannelli,766 Lerdahl Alley,CA,United States
2019-11-20 15:20:55,Wine - Port Late Bottled Vintage,29.9,china-unionpay,Henry,Dibbs,01 Prairie Rose Park,MI,United States
2019-06-15 07:56:12,Flower - Carnations,27.3,jcb,Shaylyn,McSporon,10813 Buell Parkway,CA,United States
2019-12-11 23:03:27,Mushroom - Portebello,41.95,jcb,Woodie,Newham,0 Becker Avenue,DC,United States
2019-09-05 08:47:14,Quail - Jumbo,46.74,diners-club-us-ca,Alecia,Verrico,9315 Spenser Terrace,AZ,United States
2020-01-08 10:04:14,Baking Powder,59.44,jcb,Ranna,Lavigne,1797 Tennyson Way,OH,United States
2019-10-15 23:23:03,Nantucket Orange Juice,75.33,jcb,Jory,Brauner,7697 Lakewood Gardens Plaza,OK,United States
2019-01-31 14:40:19,Pie Box - Cello Window 2.5,74.12,visa,Addie,Digweed,4 Badeau Point,IN,United States
2019-12-08 16:05:45,Plaintain,86.22,americanexpress,Ozzie,Duddy,8748 Rockefeller Way,MI,United States
2019-10-19 16:48:12,Pastry - Chocolate Chip Muffin,40.04,switch,Abey,Doerr,5855 Hoffman Park,IL,United States
2020-01-19 01:01:11,Table Cloth 54x54 Colour,37.54,jcb,Kamila,Sambrook,0952 Portage Circle,MI,United States
2020-01-17 16:32:04,Longos - Lasagna Beef,95.37,jcb,Mariele,Hacket,573 Bayside Alley,CT,United States
2019-03-15 03:24:55,Tray - 12in Rnd Blk,34.04,china-unionpay,Scarface,Hens,776 South Crossing,AL,United States
2019-02-03 17:43:44,Wine - Tio Pepe Sherry Fino,68.89,americanexpress,Moises,Simeonov,33 Oxford Plaza,WY,United States
2020-01-26 00:57:54,Wine - Chateau Timberlay,88.21,mastercard,Noll,Brosetti,8 Fairfield Plaza,TX,United States
2019-07-17 18:15:56,Soup - Campbells Classic Chix,38.2,instapayment,Emmery,Philpotts,637 Warbler Parkway,CO,United States
2019-12-17 14:36:19,Coffee Caramel Biscotti,36.31,visa,Toni,Duding,3640 International Parkway,TX,United States
2019-03-13 04:08:01,Okra,34.21,mastercard,Lorelle,Persence,79 Sloan Hill,OH,United States
2019-10-05 11:46:12,Appetizer - Escargot Puff,22.95,maestro,Rowland,Abbett,7 West Alley,NV,United States
2019-06-06 08:27:38,Nougat - Paste / Cream,26.34,jcb,Bonnibelle,Grishanin,90330 Main Crossing,CT,United States
2019-11-20 18:16:30,Wine - Baron De Rothschild,93.4,jcb,Colman,Roebottom,4 3rd Parkway,NY,United States
2019-05-22 11:35:05,Pasta - Lasagna Dry,92.34,solo,Micki,Vallender,16791 American Way,CA,United States
2019-05-11 18:31:19,Iced Tea - Lemon 340ml,38.81,instapayment,Ricky,Simonot,9418 Thompson Lane,ID,United States
2019-08-05 17:52:44,Container Clear 8 Oz,42.99,switch,Anna-maria,Hayesman,5 Iowa Plaza,MI,United States
2019-08-16 20:40:52,Lid - Translucent 3.5 And 6 Oz,53.8,jcb,Thomasine,Capstick,67 Karstens Avenue,NY,United States
2019-10-21 03:06:35,Triple Sec - Mcguinness,56.38,mastercard,Noella,Caron,2 Arapahoe Court,WI,United States
2019-03-21 10:20:59,Arizona - Plum Green Tea,83.38,jcb,Mathew,Scurfield,9731 Burning Wood Crossing,NV,United States
2019-06-14 10:03:22,Bols Melon Liqueur,84.54,bankcard,Donaugh,Stirtle,6108 Ridgeview Center,CA,United States
2019-10-15 01:16:59,Container - Clear 16 Oz,22.63,diners-club-carte-blanche,Ali,Yeld,88477 Luster Street,TN,United States
2019-03-04 16:37:24,Shrimp - 16/20 Iqf Shell On,21.1,bankcard,Wiley,Mathwin,060 Arapahoe Park,AL,United States
2019-12-05 15:31:24,Brownies - Two Bite Chocolate,21.46,bankcard,Horst,Kondratowicz,469 Oakridge Alley,IA,United States
2019-12-03 15:43:47,Piping Jelly - All Colours,79.64,jcb,Dante,Clausen-Thue,89704 Nevada Crossing,DC,United States
2019-06-28 23:51:14,Chicken - Wings Tip Off,69.24,americanexpress,Terrel,Menier,37355 Dwight Street,MO,United States
2019-02-21 06:35:56,Capers - Pickled,55.47,americanexpress,Rustie,Heap,35352 Victoria Avenue,AL,United States
2019-03-05 13:36:02,Juice - Apple 500 Ml,42.5,jcb,Meir,Abramovitch,2834 Meadow Ridge Point,MN,United States
2019-07-18 17:53:09,Pork - Smoked Kassler,93.3,americanexpress,Dev,Bradford,95932 Northwestern Road,DC,United States
2019-03-14 03:44:55,Wine - Trimbach Pinot Blanc,57.67,jcb,Micky,Tradewell,80820 Eagan Terrace,PA,United States
2019-11-13 10:04:39,Piping Jelly - All Colours,54.7,diners-club-carte-blanche,Gualterio,McVee,2 Rigney Alley,CA,United States
2020-01-23 19:19:44,Bagel - Plain,94.45,visa,Arron,Orwell,3582 Havey Terrace,FL,United States
2019-07-28 17:52:56,C - Plus Orange,41.85,solo,Adina,Champerlen,53 Packers Way,TX,United States
2019-08-28 15:33:26,Carbonated Water - Orange,84.84,jcb,Doris,Grigoli,8360 Talisman Trail,WA,United States
2019-12-28 18:02:52,Vodka - Hot Lnferno,77.79,jcb,Alicia,Tift,506 Green Drive,CO,United States
2019-03-04 02:13:56,Cookies - Fortune,99.18,jcb,Hersch,Tidbold,77177 Prairieview Drive,MN,United States
2020-01-01 15:37:46,Oil - Canola,25.1,china-unionpay,Trisha,La Rosa,9301 Everett Junction,CO,United States
2020-01-17 14:50:48,Tea - Black Currant,57.23,jcb,Aggy,Venney,22 Blaine Parkway,NJ,United States
2019-05-21 01:21:53,Wine - Harrow Estates Vidal,63.68,jcb,Danna,Skahill,7 Forster Place,TX,United States
2019-07-22 04:07:57,Tomatoes - Heirloom,48.12,jcb,Charo,Pinxton,4 Darwin Center,PA,United States
2019-07-14 15:40:07,Ham Black Forest,40.66,diners-club-carte-blanche,Andy,Woollard,1416 Blue Bill Park Avenue,GA,United States
2019-03-20 02:49:48,Glass - Juice Clear 5oz 55005,60.77,visa,Kyla,Keese,8728 Kim Avenue,IL,United States
2019-11-01 09:33:57,Soup - Campbells Classic Chix,44.65,mastercard,Ronnie,Ziehm,52758 La Follette Hill,AZ,United States
2019-09-20 16:10:43,Doilies - 7 Paper,33.74,china-unionpay,Rowen,Hawse,71799 Hazelcrest Drive,FL,United States
2019-08-07 04:15:23,Wine - Cave Springs Dry Riesling,28.92,jcb,Stormy,Bristowe,29847 Southridge Plaza,OR,United States
2019-04-18 13:32:42,Wine - Charddonnay Errazuriz,25.81,jcb,Bobbee,Triplet,98855 Shasta Plaza,CA,United States
2019-05-06 00:45:39,Muffin Mix - Raisin Bran,92.41,visa-electron,Iolanthe,Ramelot,78 Dunning Point,TX,United States
2019-09-22 03:59:47,Chicken - Base,99.89,visa,Averil,Rotherham,67241 Anhalt Street,CA,United States
2019-04-03 17:29:13,Bar - Sweet And Salty Chocolate,25.02,visa-electron,Logan,Laurenson,7 Mallard Parkway,OH,United States
2019-11-10 20:36:41,Muffin - Carrot Individual Wrap,98.78,diners-club-enroute,Glenna,Hurst,520 Forest Run Road,TX,United States
2019-07-27 13:14:11,Chickhen - Chicken Phyllo,88.4,jcb,Evvie,Zimek,337 Welch Junction,LA,United States
2019-06-07 01:57:56,Petit Baguette,95.57,jcb,Julietta,Pottery,76 Grasskamp Place,OH,United States
2019-02-13 02:47:06,Lemonade - Black Cherry 591 Ml,93.9,china-unionpay,Burty,Hansbury,33280 Old Gate Plaza,KS,United States
2019-05-20 12:33:10,Sauce - Apple Unsweetened,57.89,diners-club-enroute,Mercedes,Beste,7106 Fairview Park,MO,United States
2019-05-14 03:23:11,Soup - Cream Of Broccoli Dry,28.43,maestro,Carolee,Kuhne,458 Cody Street,FL,United States
2019-06-07 05:09:33,Carbonated Water - Blackcherry,87.29,china-unionpay,Leigha,Shotton,103 Dixon Parkway,CA,United States
2019-10-08 03:26:43,Dc - Frozen Momji,32.65,mastercard,Fifine,Howlett,0 Roxbury Plaza,IN,United States
2019-01-31 11:14:13,Jagermeister,95.56,bankcard,Ainslee,Cutmore,7824 Eastwood Trail,LA,United States
2019-03-23 07:30:47,Sprouts - Baby Pea Tendrils,31.25,maestro,Luis,Gowrich,7 Red Cloud Point,NY,United States
2019-03-27 00:08:53,Pork - Tenderloin Frozen,66.1,bankcard,Lyndy,McQuorkel,56 Debs Plaza,DC,United States
2019-03-11 19:26:40,Strawberries,45.4,diners-club-enroute,Derk,Topaz,16 Surrey Trail,TX,United States
2019-03-03 14:36:19,Island Oasis - Mango Daiquiri,35.79,visa,Libbi,Menco,1 Hazelcrest Way,CA,United States
2019-11-12 15:42:40,Chicken - White Meat No Tender,21.85,jcb,Emmy,Springthorp,330 Bobwhite Point,ID,United States
2019-10-20 11:08:07,Ice Cream Bar - Rolo Cone,35.36,diners-club-enroute,Bradley,MacAless,9062 Annamark Alley,MS,United States
2019-11-08 09:22:24,Oil - Olive Extra Virgin,69.23,mastercard,Alica,Laste,50228 Vidon Center,AZ,United States
2019-02-19 17:32:51,Crackers - Graham,70.36,laser,Hayden,Troughton,9 Amoth Plaza,MN,United States
2019-03-11 20:47:09,Figs,92.3,jcb,Annetta,Petre,990 Magdeline Plaza,DC,United States
2019-08-02 08:02:06,Chocolate - Dark,55.63,switch,Christiane,Walshe,757 Fairfield Drive,NJ,United States
2019-08-25 07:25:55,Scallops - 20/30,70.86,mastercard,Amos,De Giorgi,9611 Loftsgordon Terrace,GA,United States
2019-10-27 05:08:54,Cardamon Ground,35.03,jcb,Frasquito,Dabling,0 Di Loreto Drive,FL,United States
2019-02-05 16:52:21,Bar Energy Chocchip,62.41,mastercard,Clio,Carter,6 Ridge Oak Trail,OK,United States
2019-07-18 11:11:51,Tobasco Sauce,81.81,diners-club-enroute,Morna,Glassford,8665 Kinsman Pass,MD,United States
2019-11-28 04:00:50,Flour - Teff,91.07,jcb,Hans,Wedlake,68 Evergreen Circle,TX,United States
2019-06-11 12:36:22,Pail For Lid 1537,95.59,maestro,Heda,Beville,9 Comanche Trail,DC,United States
2019-10-03 16:10:24,Wine - Winzer Krems Gruner,36.86,solo,Heath,Faulo,980 Leroy Hill,MN,United States
2019-07-24 22:03:13,Mountain Dew,55.7,china-unionpay,Bucky,Syseland,97 Sherman Place,MD,United States
2019-03-23 13:02:54,Ice Cream Bar - Oreo Sandwich,72.04,mastercard,Jarred,Slee,54513 Farwell Drive,IL,United States
2019-03-14 20:32:13,Cake - Sheet Strawberry,43.48,jcb,Griswold,Paybody,52058 Vera Street,TN,United States
2019-11-04 06:37:28,Wine - Magnotta - Cab Sauv,31.37,jcb,Amory,Asquith,10 Fair Oaks Avenue,GA,United States
2019-07-01 14:37:46,Bagelers - Cinn / Brown Sugar,82.09,jcb,Hinda,Scolding,699 Shelley Avenue,WV,United States
2019-08-11 02:15:22,Broom Handle,80.47,jcb,Skye,Pleace,7 Dawn Trail,KY,United States
2019-05-08 16:23:46,Wine - Rioja Campo Viejo,36.21,laser,Harland,Champkin,03416 Lawn Drive,PA,United States
2019-06-03 10:02:58,Strawberries - California,27.71,jcb,Lyn,Cockrill,30710 Marcy Plaza,AL,United States
2020-01-04 05:24:45,Beef - Cow Feet Split,27.24,diners-club-us-ca,Berthe,Thon,2640 Hudson Pass,OH,United States
2019-03-31 05:47:42,Onions - Spanish,70.75,maestro,Dorie,Ambrosini,3661 Bluejay Plaza,IN,United States
2019-10-13 03:20:04,Dill Weed - Dry,53.23,diners-club-us-ca,Marc,Mold,369 Saint Paul Junction,PA,United States
2019-12-11 09:09:33,Beans - French,83.1,diners-club-enroute,Imogen,Winser,24 Hoffman Road,NC,United States
2020-01-06 02:27:39,Artichokes - Knobless White,43.9,visa,Augustine,Giddons,346 Forest Dale Way,DC,United States
2019-12-18 09:02:51,Mushroom - Chanterelle Frozen,28.87,jcb,Glyn,Riddiford,48061 Corry Center,CA,United States
2019-04-21 23:36:32,Pepper - Red Bell,21.19,diners-club-carte-blanche,Alla,Boustred,9449 Kennedy Avenue,FL,United States
2019-12-21 00:28:40,Sugar - Cubes,54.63,visa,Bat,Cotgrove,53353 Dawn Junction,TX,United States
2019-09-09 08:12:47,Wine - White Cab Sauv.on,25.08,mastercard,Gage,Bails,44 Lunder Parkway,CA,United States
2019-12-09 22:13:37,Wine - Soave Folonari,66.86,americanexpress,Loise,Maudsley,17323 Becker Court,FL,United States
2019-12-04 18:22:22,Pecan Raisin - Tarts,22.41,jcb,Emmye,Abramsky,9957 Kings Circle,MN,United States
2020-01-20 10:02:01,Godiva White Chocolate,60.74,americanexpress,Ina,Bulbeck,03071 Spenser Junction,VA,United States
2019-10-13 17:58:34,Cheese - Cottage Cheese,68.83,maestro,Lorrin,Pinwell,5835 Buena Vista Street,PA,United States
2019-09-20 13:45:20,Pasta - Ravioli,24.83,visa-electron,Eugenius,Castillou,39071 Dayton Avenue,FL,United States
2020-01-26 00:10:36,Mushroom - Porcini Frozen,73.35,visa-electron,Belia,Jupp,8726 Tennessee Park,OH,United States
2019-06-02 00:42:07,Pickerel - Fillets,56.3,diners-club-international,Waly,Shead,289 Farragut Way,SC,United States
2019-03-22 05:15:54,Container - Clear 32 Oz,94.61,visa,Rosalynd,Riseborough,9053 Talisman Court,MO,United States
2019-09-22 11:25:41,Cookies - Amaretto,88.24,jcb,Diana,Tallman,6 Dayton Road,KY,United States
2019-03-02 06:44:44,Hot Chocolate - Individual,41.91,jcb,Diane-marie,Methringham,8 Duke Place,TX,United States
2019-09-16 22:47:44,Coffee Guatemala Dark,92.54,jcb,Ellyn,De Biasio,30626 Farmco Crossing,PA,United States
2019-09-22 10:51:27,Juice - Lemon,70.74,mastercard,Huntlee,Hart,188 Merry Terrace,TX,United States
2019-11-14 16:30:02,Cheese - Mozzarella Buffalo,21.6,jcb,Julissa,Teece,3933 Gale Way,TX,United States
2019-08-26 22:37:36,Corn Shoots,99.09,diners-club-carte-blanche,Mara,Jahan,2341 Badeau Junction,OH,United States
2019-12-15 17:47:56,Wine - Savigny - Les - Beaune,42.53,solo,Justinn,Gladdin,5 Brentwood Pass,NC,United States
2019-08-06 18:06:35,Butter - Salted,94.12,maestro,Vivia,Gisburn,6 Vera Trail,AZ,United States
2019-10-10 01:25:27,Sprouts - Brussel,52.76,jcb,Chiarra,Anyene,45 Huxley Avenue,TX,United States
2019-11-03 15:05:33,Orange Roughy 4/6 Oz,36.33,jcb,Tarah,Glentworth,8615 North Terrace,TX,United States
2019-08-13 19:29:58,Chicken - Wings Tip Off,70.0,jcb,Petey,Dyble,2 Katie Lane,CA,United States
2020-01-18 11:43:41,Plastic Arrow Stir Stick,95.4,china-unionpay,Pascale,Culbert,1451 Washington Center,IL,United States
2019-09-05 21:18:54,V8 Pet,50.27,jcb,Petey,Winson,43 Oneill Way,TX,United States
2019-10-26 05:23:54,Food Colouring - Red,75.73,instapayment,Jodie,Comello,8 Maywood Alley,TX,United States
2019-09-06 08:38:41,Cake - Lemon Chiffon,27.05,switch,Velma,Writer,615 Del Mar Hill,TX,United States
2019-08-30 21:24:18,Beef - Sushi Flat Iron Steak,97.76,mastercard,Maurice,Dalgety,9488 Westerfield Way,DE,United States
2019-09-28 04:06:49,Bread - French Stick,66.05,jcb,Keriann,Ancell,16436 Mccormick Circle,TX,United States
2019-12-13 09:08:29,Vinegar - Cider,58.47,bankcard,Kory,Momery,32 Cordelia Place,UT,United States
2019-03-19 08:08:34,Beans - Green,26.37,diners-club-international,Jethro,Haggerston,3 Scofield Place,NC,United States
2020-01-27 12:10:55,Beef - Kindney Whole,63.15,jcb,Lissie,Lemmon,67 Talisman Plaza,NV,United States
2019-07-05 03:39:50,Cheese - Cottage Cheese,21.84,jcb,Ellerey,Hoggan,6623 Morningstar Way,FL,United States
2019-12-22 15:03:19,Chocolate - Dark Callets,40.8,jcb,Kevin,Boick,2193 Hanover Point,TX,United States
2019-07-15 20:10:30,Bay Leaf,45.88,mastercard,Jasen,Yeld,3 Fuller Junction,IL,United States
2020-01-23 00:40:21,Nori Sea Weed - Gold Label,53.89,jcb,Jennifer,Nicol,84027 Elmside Terrace,PA,United States
2019-02-01 13:37:56,Salt And Pepper Mix - Black,21.12,jcb,Ringo,Karran,8116 Harbort Alley,UT,United States
2020-01-02 13:33:21,Arrowroot,57.27,jcb,Dalia,Jzak,4 Acker Plaza,KS,United States
2019-08-17 01:13:15,Venison - Denver Leg Boneless,57.41,jcb,Marquita,Joy,0 Kenwood Crossing,SC,United States
2019-09-15 07:23:43,Cream Of Tartar,83.72,maestro,Ebba,Ladbrook,6405 Riverside Court,NY,United States
2019-07-15 21:38:28,Broom And Broom Rack White,43.86,diners-club-international,Lotta,Rosberg,5 Warrior Way,PA,United States
2019-07-26 04:56:32,Chicken - Bones,26.86,jcb,Lanae,Frewer,92113 Welch Court,CT,United States
2019-12-27 19:51:00,Icecream - Dstk Cml And Fdg,96.17,diners-club-enroute,Dixie,Gorgler,6639 Loomis Point,HI,United States
2019-07-02 06:13:57,Sage - Ground,62.34,maestro,Berkie,Bollum,2093 Esch Pass,NC,United States
2019-02-09 00:38:53,Fish - Base Bouillion,62.34,jcb,Carlen,Klimas,2515 Bowman Place,NM,United States
2019-02-28 23:21:29,Wine - Ruffino Chianti,44.89,bankcard,Suzann,Crim,3369 Pond Point,CA,United States
2019-09-23 21:54:00,Veal - Inside,20.77,visa-electron,Bevon,Dugmore,8 Hazelcrest Parkway,NC,United States
2019-10-18 00:49:26,Beans - Butter Lrg Lima,39.1,visa,Devinne,Kinavan,77457 Warrior Trail,FL,United States
2019-03-26 16:21:09,Pail With Metal Handle 16l White,36.88,diners-club-enroute,Ara,Hallen,59984 Parkside Court,CA,United States
